"","County","State","Pop2019","NumAbortions","PercentFemale","MedianIncome","PopFemale","abortionRate","abortPer1000","highlyRestrictive","PctDem","White","Hispanic","Black","Native","Asian","Pacific","Lon","Lat","distClinic","distMiles"
"1172","Treutlen County","Georgia",6901,5,0.503,37478,3471.203,0.0014404228159517,1.4404228159517,1,0.31,68,2.1,29.6,0,0,0,-82.5673,32.4039,406,47.9314275616708
"1173","Trinity County","Texas",14651,10,0.518,43788,7589.218,0.00131765881544054,1.31765881544054,1,0.19,79.1,9.3,9.5,0.3,0.4,0,-95.1355,31.0888,178,68.9579670643176
"1174","Troup County","Georgia",69922,140,0.518,47296,36219.596,0.00386531092174523,3.86531092174523,1,0.39,57.3,3.7,35.1,0,1.9,0,-85.0284,33.0335,333,61.4794501689974
"1175","Trumbull County","Ohio",197974,280,0.513,47966,101560.662,0.00275697297049915,2.75697297049915,1,0.44,87.4,1.7,8.2,0.2,0.5,0,-80.7611,41.3172,97,8.40898469495517
"1176","Tulsa County","Oklahoma",651552,381,0.512,57668,333594.624,0.00114210473607632,1.14210473607632,0,0.41,63,12.1,9.8,4.4,3,0.1,-95.9415,36.1211,493,47.0578868443124
"1177","Turner County","Georgia",7985,12,0.514,35400,4104.29,0.00292377000650539,2.92377000650539,1,0.37,54.7,4.6,39.5,0.2,0.4,0,-83.6241,31.7164,219,53.623071340531
"1178","Tuscarawas County","Ohio",91987,70,0.507,54150,46637.409,0.00150094101496934,1.50094101496933,1,0.29,95,2.4,0.8,0.3,0.4,0,-81.4738,40.4409,483,37.5800934160368
"1179","Tuscola County","Michigan",52245,43,0.498,52342,26018.01,0.00165270134034079,1.65270134034079,1,0.3,93.7,3.2,1.1,0.3,0.3,0,-83.4169,43.4645,146,57.2035925062979
"1180","Twiggs County","Georgia",8120,12,0.509,44079,4133.08,0.00290340375700446,2.90340375700446,1,0.46,54.9,0.4,42.6,0,0.1,0,-83.4271,32.6672,151,60.3487597926183
"1181","Tyler County","Texas",21672,12,0.461,48254,9990.792,0.0012011059783849,1.2011059783849,1,0.15,79.6,7.3,10.8,0.1,0.3,0,-94.3766,30.7712,178,68.9579670643176
"1182","Tyrrell County","North Carolina",4016,4,0.445,37680,1787.12,0.00223823805899996,2.23823805899996,0,0.42,53.2,7.6,35.5,0.8,0.4,0,-76.209,35.8172,502,54.3727419988638
"1183","Uintah County","Utah",35734,12,0.492,62541,17581.128,0.000682550061634271,0.682550061634271,1,0.11,81.9,8.2,0.5,7.4,0.5,0.1,-109.5186,40.1248,144,55.8221726118714
"1184","Ulster County","New York",177573,556,0.504,64090,89496.792,0.00621251318147806,6.21251318147806,0,0.6,79.8,9.8,5.2,0.1,2.1,0.1,-74.2586,41.8881,495,48.7903679018718
"1185","Umatilla County","Oregon",77950,15,0.478,58286,37260.1,0.000402575409083712,0.402575409083712,0,0.32,67,26,0.8,2.4,0.8,0.2,-118.7368,45.5919,28,60.923383907266
"1186","Union County","Georgia",24511,12,0.516,57049,12647.676,0.000948790908306,0.948790908306,1,0.18,94.2,3.1,0.8,0.4,0.7,0,-83.9907,34.8341,151,60.3487597926183
"1187","Union County","Illinois",16653,NA,0.499,51575,8309.847,NA,NA,0,0.29,91.4,5,0.7,0,0.2,0,-89.2551,37.4713,272,2.40806527247259
"1188","Union County","Indiana",7054,1,0.504,53866,3555.216,0.000281276861940315,0.281276861940315,1,0.21,95.8,0,0.1,0,0.5,0,-84.9251,39.6256,152,60.923383907266
"1189","Union County","North Carolina",239859,290,0.508,86138,121848.372,0.00238000717810165,2.38000717810165,0,0.37,73,10.9,11.4,0.3,2.4,0,-80.5307,34.9884,297,31.3253444820287
"1190","Union County","Ohio",58988,41,0.521,91597,30732.748,0.00133408180745829,1.33408180745829,1,0.33,90.4,1.6,2.4,0.3,3.2,0.1,-83.3716,40.2994,139,52.0749610353713
"1191","Union County","Oregon",26835,7,0.503,54264,13498.005,0.000518595155358144,0.518595155358144,0,0.28,89.3,4.6,0.8,0.8,1,1.2,-118.0088,45.3102,28,60.923383907266
"1192","Union County","Pennsylvania",44923,23,0.456,61306,20484.888,0.0011227788992549,1.1227788992549,1,0.37,84.4,5.7,6.2,0.5,1.7,0,-77.0622,40.963,534,68.6220107804109
"1193","Union County","South Carolina",27316,42,0.526,42851,14368.216,0.00292311863908505,2.92311863908505,1,0.37,65.1,1.4,30.9,0.1,0,0,-81.6194,34.6893,149,59.1445437484457
"1194","Upshur County","Texas",41753,22,0.506,53078,21127.018,0.00104132064449417,1.04132064449417,1,0.15,80.7,8.1,8.9,0.7,0.2,0,-94.9415,32.7363,178,68.9579670643176
"1195","Upson County","Georgia",26320,42,0.525,40926,13818,0.00303951367781155,3.03951367781155,1,0.33,67.6,2.3,28.5,0.3,0.5,0.1,-84.2993,32.8813,333,61.4794501689974
"1196","Upton County","Texas",3657,1,0.488,58908,1784.616,0.000560344634363919,0.560344634363919,1,0.12,43,49.7,6.7,0.1,0.3,0,-102.0431,31.3688,36,55.8221726118714
"1197","Utah County","Utah",636235,379,0.494,79505,314300.09,0.00120585393405392,1.20585393405392,1,0.27,83,11.4,0.5,0.4,1.5,0.8,-111.6703,40.1199,419,35.5376271687938
"1198","Uvalde County","Texas",26741,33,0.508,44690,13584.428,0.00242925208186903,2.42925208186903,1,0.39,27.1,70.9,0.1,0.4,1,0,-99.7623,29.3573,36,55.8221726118714
"1199","Val Verde County","Texas",49025,28,0.489,45034,23973.225,0.00116796968284409,1.16796968284409,1,0.44,15.9,81.4,1.1,0.1,0.5,0.1,-101.1517,29.8929,36,55.8221726118714
"1200","Van Buren County","Michigan",75677,90,0.504,58733,38141.208,0.00235965258363081,2.35965258363081,1,0.43,81.5,11.2,3.1,0.4,0.6,0.1,-86.0189,42.2513,191,67.7322756578888
"1201","Van Wert County","Ohio",28275,13,0.505,55361,14278.875,0.000910435871173324,0.910435871173324,1,0.2,94.4,3,1.2,0,0.3,0,-84.5861,40.8554,327,57.8682691882343
"1202","Van Zandt County","Texas",56590,33,0.512,55554,28974.08,0.00113894901926135,1.13894901926135,1,0.14,84.3,10.3,2.6,0.5,0.5,0.1,-95.8365,32.5637,102,14.3459066664254
"1203","Vance County","North Carolina",44535,119,0.533,40450,23737.155,0.00501323768581365,5.01323768581365,0,0.59,40.6,7.3,49.8,0.3,0.5,0,-78.4079,36.3649,111,24.7273885186257
"1204","Vanderburgh County","Indiana",181451,153,0.515,51603,93447.265,0.00163728708378999,1.63728708378999,1,0.44,84.1,2.5,9.1,0.2,1.2,0.1,-87.5858,38.025,316,49.6344462233669
"1205","Venango County","Pennsylvania",50668,31,0.506,53619,25638.008,0.00120914230153918,1.20914230153918,1,0.29,96.1,1.1,0.9,0,0.4,0,-79.758,41.401,13,67.2315344701812
"1206","Vermilion County","Illinois",75758,152,0.502,46295,38030.516,0.00399679036697793,3.99679036697793,0,0.33,78.8,4.8,13.9,0.3,0.9,0,-87.7328,40.1834,55,39.5767741082222
"1207","Vermillion County","Indiana",15498,3,0.503,50723,7795.494,0.000384837702395769,0.384837702395769,1,0.29,96.8,1.1,0.4,0.3,0.2,0,-87.464,39.8538,55,39.5767741082222
"1208","Vernon County","Wisconsin",30822,6,0.497,56272,15318.534,0.000391682389450583,0.391682389450583,0,0.47,96.3,1.6,0.4,0.3,0.5,0,-90.8344,43.5939,103,15.5216227497267
"1209","Victoria County","Texas",92084,133,0.51,57344,46962.84,0.00283202634252954,2.83202634252954,1,0.3,45.4,46,5.8,0.1,1.1,0,-96.9715,28.7964,492,46.1700118387612
"1210","Vigo County","Indiana",107038,109,0.493,48082,52769.734,0.00206557796937161,2.06557796937161,1,0.42,85.8,2.6,6.2,0.2,1.9,0,-87.39,39.4306,316,49.6344462233669
"1211","Vilas County","Wisconsin",22195,12,0.492,55576,10919.94,0.0010989071368524,1.0989071368524,0,0.38,85,2.2,0.1,8.9,0.6,0.1,-89.5148,46.0529,103,15.5216227497267
"1212","Vinton County","Ohio",13085,4,0.499,46301,6529.415,0.000612612309065973,0.612612309065973,1,0.22,96.8,0.5,0.5,0.1,0.1,0,-82.4853,39.251,138,51.2769929579402
"1213","Wabash County","Illinois",11520,NA,0.496,54249,5713.92,NA,NA,0,0.22,94.9,2,0.8,0.1,1.2,0,-87.8443,38.4461,316,49.6344462233669
"1214","Wabash County","Indiana",30996,12,0.515,59874,15962.94,0.00075174122060222,0.75174122060222,1,0.24,94.5,2.5,0.9,0.7,0.2,0,-85.794,40.8457,294,28.0648283722302
"1215","Wagoner County","Oklahoma",81289,20,0.505,65191,41050.945,0.000487199502959067,0.487199502959067,0,0.24,72.1,5.7,3.4,8.2,1.4,0.1,-95.5212,35.9611,493,47.0578868443124
"1216","Wahkiakum County","Washington",4488,5,0.498,61123,2235.024,0.00223711244264044,2.23711244264044,0,0.39,88.5,5.8,0.2,1.9,1.7,0,-123.4244,46.2918,220,52.8570665752095
"1217","Wake County","North Carolina",1111761,2971,0.513,84377,570333.393,0.00520923382089255,5.20923382089255,0,0.62,60.6,10,20,0.3,6.4,0,-78.6503,35.7903,503,55.1058501932632
"1218","Walker County","Georgia",69761,45,0.508,47548,35438.588,0.00126980228444768,1.26980228444768,1,0.2,91.4,2,4.3,0.1,0.6,0,-85.301,34.7356,71,22.4642026575438
"1219","Walker County","Texas",72971,180,0.418,47519,30501.878,0.00590127598044947,5.90127598044947,1,0.33,56.9,17.8,22.9,0.3,1.2,0,-95.5723,30.739,178,68.9579670643176
"1220","Walla Walla County","Washington",60760,89,0.489,60202,29711.64,0.00299545901875494,2.99545901875494,0,0.44,72.3,21.1,1.4,0.5,1.5,0.1,-118.4784,46.2298,28,60.923383907266
"1221","Waller County","Texas",55246,77,0.502,61822,27733.492,0.0027764264233296,2.7764264233296,1,0.36,43,29.4,24.9,0.1,0.7,0,-95.9877,30.0108,156,63.0346365773395
"1222","Wallowa County","Oregon",7208,2,0.506,52106,3647.248,0.000548358652880199,0.548358652880199,0,0.32,93.4,2.7,0.2,0.2,0.3,0.1,-117.1811,45.5799,525,66.6488820139457
"1223","Walton County","Georgia",94593,314,0.513,67007,48526.209,0.00647073007495805,6.47073007495805,1,0.25,75.9,4,16.5,0.2,1.2,0.1,-83.7339,33.7816,151,60.3487597926183
"1224","Walworth County","Wisconsin",103868,77,0.501,64682,52037.868,0.00147969167376342,1.47969167376342,0,0.4,85.5,11.1,1,0.2,1,0.1,-88.5419,42.6685,311,45.268073000345
"1225","Ward County","Texas",11998,6,0.497,61396,5963.006,0.00100620391795682,1.00620391795682,1,0.19,41.4,52.2,4.8,0.6,0.3,0,-103.1025,31.5095,118,32.3935378322265
"1226","Ware County","Georgia",35734,8,0.5,37642,17867,0.000447752840432082,0.447752840432082,1,0.29,63.8,4,29.5,0.4,1.1,0,-82.4237,31.0538,113,26.9604478657599
"1227","Warren County","Georgia",5254,23,0.526,37313,2763.604,0.00832246588150835,8.32246588150835,1,0.55,37.2,0.6,60.6,0,1,0.3,-82.6768,33.4089,406,47.9314275616708
"1228","Warren County","Illinois",16844,NA,0.507,53621,8539.908,NA,NA,0,0.39,84.4,9.2,2.8,0,2.3,0,-90.615,40.8488,383,63.5148348882184
"1229","Warren County","Indiana",8265,7,0.506,64109,4182.09,0.00167380424620226,1.67380424620226,1,0.22,96.5,1.5,0.5,0.2,0,0,-87.3533,40.3469,490,44.3523450683712
"1230","Warren County","New York",63944,129,0.509,63240,32547.496,0.00396343853917364,3.96343853917364,0,0.49,94.2,2.4,1.1,0.2,1,0.1,-73.846,43.561,506,57.2035925062979
"1231","Warren County","North Carolina",19731,27,0.506,37027,9983.886,0.0027043578021624,2.7043578021624,0,0.62,38.3,3.8,50.1,5,0.4,0,-78.1067,36.3965,503,55.1058501932632
"1232","Warren County","Ohio",234602,188,0.497,91645,116597.194,0.00161238871666157,1.61238871666157,1,0.34,87.1,2.6,3.3,0,5.2,0,-84.1668,39.4276,327,57.8682691882343
"1233","Warren County","Pennsylvania",39191,13,0.499,52592,19556.309,0.000664747115623914,0.664747115623914,1,0.29,97,1,0.5,0.1,0.5,0,-79.2741,41.8145,121,35.5376271687937
"1234","Warrick County","Indiana",62998,15,0.51,79644,32128.98,0.000466868229243505,0.466868229243505,1,0.35,92.8,1.8,1.6,0.2,2.5,0,-87.2721,38.0922,316,49.6344462233669
"1235","Wasatch County","Utah",34091,25,0.492,92136,16772.772,0.00149051093045324,1.49051093045324,1,0.35,83.6,13.5,0.1,0.1,1.2,0,-111.1682,40.3308,419,35.5376271687938
"1236","Wasco County","Oregon",26682,28,0.497,56993,13260.954,0.00211146196570775,2.11146196570775,0,0.47,75.4,17.4,0.4,3.6,0.9,0.6,-121.1678,45.16,108,21.3221726118714
"1237","Washburn County","Wisconsin",15720,1,0.505,52735,7938.6,0.000125966795152798,0.125966795152798,0,0.37,94.6,1.7,0.5,1.2,0.5,0,-91.7912,45.8992,404,49.6344462233669
"1238","Washington County","Georgia",20374,58,0.49,41674,9983.26,0.00580972548045428,5.80972548045428,1,0.5,43.2,2.3,52.9,0,0.6,0,-82.7959,32.9695,406,47.9314275616708
"1239","Washington County","Illinois",13887,NA,0.501,64297,6957.387,NA,NA,0,0.21,96.2,1.4,0.5,0.3,0.4,0.1,-89.4105,38.3522,272,2.40806527247259
"1240","Washington County","Indiana",28036,14,0.502,51948,14074.072,0.000994736988698083,0.994736988698083,1,0.23,96.9,1.3,0.1,0.3,0.2,0,-86.1053,38.6,185,68.7374341683304
"1241","Washington County","New York",61204,110,0.482,56897,29500.328,0.00372877210043224,3.72877210043224,0,0.41,92.6,2.6,2.9,0.2,0.5,0,-73.4308,43.3137,506,57.2035925062979
"1242","Washington County","North Carolina",11580,14,0.525,40157,6079.5,0.0023028209556707,2.3028209556707,0,0.55,44.9,5,48.2,0.1,0.2,0,-76.5775,35.8226,351,68.1504955010645
"1243","Washington County","Ohio",59911,16,0.509,52565,30494.699,0.00052468135527424,0.52468135527424,1,0.29,95.3,1,1.2,0.4,0.6,0,-81.4953,39.4553,192,67.4921844506326
"1244","Washington County","Oklahoma",51527,16,0.513,62515,26433.351,0.000605295938452904,0.605295938452904,0,0.25,73.6,5.7,2.5,10.4,1.9,0,-95.9044,36.7152,493,47.0578868443124
"1245","Washington County","Oregon",601592,865,0.505,85665,303803.96,0.0028472308260893,2.8472308260893,0,0.66,67.1,16.4,1.9,0.3,9.7,0.4,-123.0984,45.5601,331,60.3487597926183
"1246","Washington County","Pennsylvania",206865,262,0.509,65558,105294.285,0.0024882642016136,2.4882642016136,1,0.38,92.5,1.6,2.9,0.1,0.9,0,-80.2482,40.1894,12,67.4921844506326
"1247","Washington County","Texas",35882,52,0.509,59039,18263.938,0.002847140633088,2.847140633088,1,0.24,64.5,15.5,17,0.3,1.8,0.1,-96.4034,30.2145,156,63.0346365773395
"1248","Washington County","Utah",177556,13,0.505,64388,89665.78,0.000144982846298778,0.144982846298778,1,0.23,84.9,10.1,0.6,1,0.7,0.8,-113.5048,37.2804,65,29.1606600601083
"1249","Washington County","Wisconsin",136034,79,0.503,81928,68425.102,0.00115454705496822,1.15454705496822,0,0.3,93.3,3.1,1.1,0.2,1.2,0,-88.2307,43.3685,310,44.3523450683712
"1250","Washita County","Oklahoma",10916,0,0.504,50823,5501.664,0,0,0,0.13,83.9,9.6,0.1,1.1,0.2,0,-98.9922,35.2904,358,68.9579670643176
"1251","Washtenaw County","Michigan",367601,785,0.504,76728,185270.904,0.00423703875272288,4.23703875272288,1,0.73,70.6,4.5,11.7,0.2,8.7,0,-83.8388,42.2532,513,61.4794501689974
"1252","Watauga County","North Carolina",56177,61,0.501,51630,28144.677,0.00216737253726522,2.16737253726522,0,0.53,91.9,3.4,1.5,0.3,0.8,0.1,-81.6964,36.2311,482,36.5644292320912
"1253","Waukesha County","Wisconsin",404198,283,0.508,91070,205332.584,0.00137825178297079,1.37825178297079,0,0.39,89.2,4.6,1.5,0.2,3.2,0,-88.3045,43.0182,311,45.268073000345
"1254","Waupaca County","Wisconsin",50990,23,0.493,61773,25138.07,0.000914946931088982,0.914946931088982,0,0.33,94.6,3,0.4,0.5,0.4,0,-88.9648,44.4705,103,15.5216227497267
"1255","Waushara County","Wisconsin",24443,10,0.474,55476,11585.982,0.000863111991715506,0.863111991715506,0,0.32,89.6,6.4,1.6,0.4,0.4,0,-89.2429,44.1131,103,15.5216227497267
"1256","Wayne County","Georgia",29927,23,0.487,47382,14574.449,0.00157810425629127,1.57810425629127,1,0.21,71.2,6.2,19.5,0.1,0.5,0,-81.9167,31.5514,57,37.5800934160369
"1257","Wayne County","Illinois",16215,NA,0.508,51829,8237.22,NA,NA,0,0.14,96.4,1.4,0.6,0.2,0.4,0,-88.4256,38.4296,254,19.0189775513729
"1258","Wayne County","Indiana",65884,28,0.516,47885,33996.144,0.000823622820282206,0.823622820282206,1,0.34,88.5,2.8,5,0.2,1,0,-85.0098,39.8644,327,57.8682691882343
"1259","Wayne County","Michigan",1749343,9990,0.518,50753,906159.674,0.0110245470932312,11.0245470932312,1,0.68,49.7,5.7,38.9,0.3,3.1,0,-83.2821,42.2819,515,62.5352373055289
"1260","Wayne County","New York",89918,121,0.504,61989,45318.672,0.0026699811503744,2.6699811503744,0,0.39,90.2,4.2,2.9,0.1,0.7,0.1,-77.0294,43.1566,361,68.989490965791
"1261","Wayne County","North Carolina",123131,276,0.514,45634,63289.334,0.00436092438577407,4.36092438577407,0,0.44,54.1,11.3,30.1,0.3,1.2,0,-78.004,35.364,503,55.1058501932632
"1262","Wayne County","Ohio",115710,82,0.503,58747,58202.13,0.00140888314568556,1.40888314568556,1,0.31,94,1.9,1.4,0.2,1,0,-81.888,40.8289,483,37.5800934160368
"1263","Wayne County","Pennsylvania",51361,45,0.47,56265,24139.67,0.0018641514154916,1.8641514154916,1,0.33,91,4.2,3.1,0.2,0.6,0,-75.3033,41.6487,481,35.5376271687937
"1264","Wayne County","Utah",2711,1,0.487,50555,1320.257,0.000757428288583208,0.757428288583208,1,0.23,91.8,5.4,0.1,0.2,0.9,1.1,-110.9039,38.3244,419,35.5376271687938
"1265","Webb County","Texas",276652,221,0.509,52576,140815.868,0.0015694254002681,1.5694254002681,1,0.61,3.5,95.5,0.3,0.1,0.5,0,-99.3315,27.7611,35,56.5214910559404
"1266","Weber County","Utah",260213,251,0.497,71835,129325.861,0.00194083378265697,1.94083378265697,1,0.37,76.7,17.9,1,0.6,1.1,0.2,-111.9134,41.2698,419,35.5376271687938
"1267","Webster County","Georgia",2607,4,0.501,41547,1306.107,0.00306253622406128,3.06253622406128,1,0.46,48.4,2.1,48.8,0.1,0,0,-84.551,32.0466,333,61.4794501689974
"1268","Wells County","Indiana",28296,14,0.507,61636,14346.072,0.000975876881142099,0.975876881142099,1,0.21,95,2.8,0.7,0.2,0.5,0,-85.2212,40.7292,293,26.9604478657599
"1269","Westchester County","New York",967506,2005,0.516,101741,499233.096,0.00401616001836545,4.01616001836545,0,0.68,54.4,24,13.5,0.1,5.8,0,-73.7561,41.1623,521,65.2407817163529
"1270","Westmoreland County","Pennsylvania",348899,392,0.511,59407,178287.389,0.00219869729540994,2.19869729540994,1,0.35,94.1,1.1,2.3,0,0.9,0,-79.467,40.3107,13,67.2315344701812
"1271","Wexford County","Michigan",33631,33,0.499,53146,16781.869,0.00196640791320681,1.96640791320681,1,0.32,94.8,1.8,0.6,0.5,0.7,0,-85.5784,44.3383,148,58.5153186347934
"1272","Wharton County","Texas",41556,66,0.507,49901,21068.892,0.00313258048880786,3.13258048880786,1,0.28,45.3,40.3,13.8,0.1,0.1,0,-96.2221,29.2779,157,63.5148348882184
"1273","Whatcom County","Washington",229247,390,0.505,68656,115769.735,0.003368756091564,3.368756091564,0,0.6,79.8,9,0.9,2.8,4,0.3,-121.7199,48.8259,458,9.60294396624451
"1274","Wheeler County","Georgia",7855,9,0.353,35927,2772.815,0.00324579894439405,3.24579894439405,1,0.3,56.1,1.6,41.7,0.3,0,0,-82.7246,32.1171,406,47.9314275616708
"1275","Wheeler County","Oregon",1332,1,0.504,42747,671.328,0.00148958482291816,1.48958482291816,0,0.22,89,6.1,0,1.1,0.4,0,-120.0275,44.726,108,21.3221726118714
"1276","Wheeler County","Texas",5056,4,0.497,58544,2512.832,0.00159182945775921,1.59182945775921,1,0.07,68.3,26.5,2.7,0.1,0.1,0.2,-100.2698,35.4012,358,68.9579670643176
"1277","White County","Georgia",30798,18,0.512,54786,15768.576,0.00114151081239041,1.14151081239041,1,0.16,92.5,3.1,2.1,0.1,0.5,0,-83.7471,34.6464,151,60.3487597926183
"1278","White County","Illinois",13537,NA,0.507,51388,6863.259,NA,NA,0,0.2,96.6,1.4,0.4,0.1,0.7,0.1,-88.1796,38.0875,254,19.0189775513729
"1279","White County","Indiana",24102,21,0.502,58295,12099.204,0.00173565137012319,1.73565137012319,1,0.27,89.8,7.9,0.4,0.2,0.2,0,-86.8655,40.7498,490,44.3523450683712
"1280","Whiteside County","Illinois",55175,62,0.504,50880,27808.2,0.00222955818787264,2.22955818787264,0,0.45,84.9,11.8,1.6,0.1,0.5,0.1,-89.9141,41.7562,383,63.5148348882184
"1281","Whitfield County","Georgia",104628,92,0.502,53115,52523.256,0.00175160504139347,1.75160504139347,1,0.29,59.5,34.2,3.9,0.1,1.4,0,-84.9672,34.8056,71,22.4642026575438
"1282","Whitley County","Indiana",33964,12,0.502,67347,17049.928,0.000703815288838756,0.703815288838756,1,0.24,95.7,1.9,0.4,0.2,0.4,0,-85.5051,41.1394,191,67.7322756578888
"1283","Whitman County","Washington",50104,83,0.49,45906,24550.96,0.00338072319778941,3.38072319778941,0,0.53,79.5,5.9,2,0.4,7.9,0.1,-117.523,46.9012,525,66.6488820139457
"1284","Wichita County","Texas",132230,143,0.483,51535,63867.09,0.00223902482483545,2.23902482483545,1,0.29,66.1,18.5,9.9,0.6,2,0,-98.7036,33.9879,487,41.5252365974914
"1285","Wilbarger County","Texas",12769,9,0.505,42570,6448.345,0.00139570696046815,1.39570696046815,1,0.21,59.4,28.6,8,0.7,0.9,0,-99.241,34.0808,357,68.9054378980656
"1286","Wilcox County","Georgia",8635,12,0.403,38261,3479.905,0.00344836999860628,3.44836999860628,1,0.26,58.5,4.3,35.3,0.3,0,0,-83.4323,31.9729,333,61.4794501689974
"1287","Wilkes County","Georgia",9777,32,0.52,39716,5084.04,0.00629420696926067,6.29420696926067,1,0.43,51.1,4.6,42.5,0,0.8,0,-82.7432,33.7819,406,47.9314275616708
"1288","Wilkes County","North Carolina",68412,74,0.508,45250,34753.296,0.00212929444159771,2.12929444159771,0,0.21,87.9,6.1,4.1,0.3,0.5,0.1,-81.1634,36.2063,135,48.7903679018718
"1289","Wilkinson County","Georgia",8954,14,0.522,43902,4673.988,0.00299530080094343,2.99530080094343,1,0.43,56.8,2.7,38.2,0.1,0,0.1,-83.1712,32.8024,406,47.9314275616708
"1290","Will County","Illinois",690743,1345,0.504,90249,348134.472,0.00386344963850635,3.86344963850635,0,0.53,64.7,16.8,11,0.1,5.2,0,-87.9786,41.445,91,1.20421604417256
"1291","Willacy County","Texas",21358,13,0.447,35821,9547.026,0.00136168059037443,1.36168059037443,1,0.56,11.1,88,0.7,0,0.1,0,-97.6611,26.4696,170,67.9517349578423
"1292","Williams County","Ohio",36692,23,0.502,54239,18419.384,0.00124868453798455,1.24868453798455,1,0.26,93.1,4.2,1.1,0.3,0.6,0,-84.5882,41.5603,250,23.5993898894711
"1293","Williamsburg County","South Carolina",30368,53,0.526,34409,15973.568,0.00331798130511605,3.31798130511605,1,0.64,31.2,2.3,64.9,0.3,0.5,0,-79.7277,33.6199,96,7.2124639654681
"1294","Williamson County","Illinois",66597,NA,0.503,56958,33498.291,NA,NA,0,0.3,90.1,2.5,4,0.2,1,0,-88.9299,37.7303,272,2.40806527247259
"1295","Williamson County","Texas",590551,764,0.508,92661,299999.908,0.00254666744764468,2.54666744764468,1,0.5,60.9,24.1,6,0.2,6,0.1,-97.6008,30.648,492,46.1700118387612
